RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0.586044688,44,0,0.64929546,4470.0,7,0,2,0,0.0
0.802433131,39,1,0.071982004,4000.0,7,0,0,1,0.0
0.032348383,88,0,19.0,,3,0,0,0,
0.9999999,56,0,0.058659556,8250.0,2,2,0,1,0.0
0.9999999,44,1,0.410317936,5000.0,10,0,2,0,0.0
0.374843768,36,0,0.213478612,2477.0,6,0,0,0,0.0
0.756243756,66,1,0.414383562,2627.0,7,0,1,1,2.0
0.423540356,62,0,0.829973602,8333.0,14,0,5,0,1.0
0.00897972,59,0,2525.0,,19,0,2,0,0.0
0.02847221,58,0,0.03869598,14600.0,4,0,0,0,1.0
0.811035406,37,0,0.366663155,9490.0,9,0,2,0,2.0
0.0667385,49,1,0.309584727,10161.0,14,0,2,0,0.0
0.647466112,46,0,0.559880936,21500.0,19,0,13,0,0.0
0.994066864,51,0,0.898138833,3975.0,11,0,2,0,0.0
0.04312856,68,0,2713.0,,11,0,2,0,0.0
0.039277478,48,0,0.213271303,8167.0,7,0,2,0,2.0
0.210669423,47,0,0.265341832,8000.0,11,0,1,0,2.0
0.635157244,47,0,0.6251786,6298.0,5,0,2,0,1.0
0.624497481,44,0,0.806008902,8087.0,10,0,2,0,2.0
1.671105193,52,3,0.513250883,4527.0,8,3,2,1,4.0
0.067400749,26,0,0.166517857,4479.0,10,0,0,0,0.0
0.02392504,86,0,0.013473054,1335.0,3,0,0,0,0.0
0.651573359,64,0,0.577915377,5813.0,10,0,1,0,0.0
0.001595711,76,0,2.0,,2,0,0,0,0.0
0.201521066,35,0,0.459588848,3550.0,8,0,1,0,2.0
0.007753608,50,0,4313.0,,8,0,3,0,0.0
1.164261931,56,1,0.141653502,3797.0,6,3,0,2,1.0
0.68224553,55,0,0.398306082,8500.0,12,0,3,0,1.0
0.518358531,31,0,0.140613847,1400.0,4,0,0,0,2.0
0.165361903,48,0,0.485075392,9748.0,11,0,3,0,0.0
0.060461263,61,0,0.241101617,16266.0,9,0,2,0,1.0
0.558295436,47,2,0.65526971,6024.0,15,0,2,0,2.0
0.021848992,77,0,30.0,,5,0,0,0,0.0
0.030848458,68,0,0.065607451,7300.0,5,0,0,0,1.0
0.080629154,50,1,0.036101083,2215.0,8,0,0,0,0.0
0.007088508,56,0,0.004241139,3300.0,9,0,0,0,0.0
0.191907772,53,0,0.348496086,12134.0,12,0,1,0,2.0
0.025386482,45,0,0.498228774,8750.0,8,0,1,0,0.0
0.66548727,59,0,1993.0,,11,0,0,0,0.0
0.953139552,69,0,0.510677809,14000.0,10,0,2,0,0.0
0.0,85,0,7.0,,5,0,0,0,0.0
0.982035928,30,0,0.250262881,950.0,2,0,0,0,0.0
0.044879835,70,0,6192.0,,13,0,5,0,0.0
0.068096122,62,0,4162.0,,6,0,1,0,0.0
0.075096179,50,0,0.593629482,7000.0,15,0,2,0,0.0
0.9999999,24,1,0.111056269,2025.0,0,0,0,0,0.0
0.351833174,33,0,0.117302335,10408.0,12,0,0,0,0.0
0.0,60,0,0.0,,1,0,0,0,0.0
0.163400642,63,0,279.0,,3,0,0,0,0.0
0.9999999,51,0,0.0,,1,0,0,0,5.0
0.001722127,65,0,0.002586207,2319.0,3,0,0,0,0.0
0.202718081,48,0,0.641600417,7672.0,13,0,2,0,2.0
0.150184624,39,0,1.200381679,1047.0,25,0,0,0,0.0
0.0,52,0,0.351901446,5600.0,4,0,1,0,0.0
0.408157007,54,0,0.393989983,9583.0,15,0,1,0,0.0
0.451376082,48,0,2.51196093,12080.0,29,0,17,0,2.0
0.0,41,0,1886.0,,4,0,1,0,0.0
0.9999999,22,0,0.0,820.0,1,0,0,0,0.0
0.81278309,43,0,0.176405243,4500.0,7,0,0,0,3.0
0.718232516,48,0,0.648038246,6065.0,14,0,2,0,2.0
0.818491942,33,0,0.322220499,6448.0,4,0,1,0,0.0
0.441581417,68,0,0.18251928,3500.0,6,0,1,0,0.0
0.12767785,63,0,0.16272377,20500.0,13,0,2,0,0.0
0.008437236,82,0,0.002710945,2950.0,2,0,0,0,0.0
0.894165252,57,1,1.0665,3999.0,8,0,1,0,0.0
0.087449246,57,0,0.91552112,4000.0,3,0,1,0,0.0
0.693404592,43,0,0.222865777,3970.0,5,0,0,0,3.0
0.125645726,51,0,0.283097419,1200.0,3,0,0,0,0.0
0.289311281,54,0,0.137577556,3706.0,7,0,0,0,2.0
0.029751814,81,0,0.319148936,140.0,8,0,0,0,0.0
0.0,84,0,0.0,,2,0,0,0,
0.766973553,43,1,1.36709737,4333.0,21,0,1,0,0.0
0.03959496,80,0,58.0,,8,0,0,0,0.0
0.105059556,45,0,0.320139697,7730.0,18,0,1,0,2.0
0.039191284,61,0,0.172273409,14000.0,13,0,0,0,1.0
0.010999421,37,0,0.286883011,11000.0,10,0,2,0,2.0
0.063114951,58,1,0.231204819,8299.0,7,0,2,0,2.0
0.907443702,49,0,0.197609638,21000.0,12,1,3,0,1.0
0.170189595,45,1,803.0,,7,0,0,1,0.0
0.072947539,57,0,0.157032664,10500.0,16,0,1,0,0.0
0.238109733,53,4,0.492245448,4448.0,11,0,2,0,0.0
0.221641831,45,0,0.504238823,13800.0,14,0,6,0,0.0
0.9999999,28,0,0.444334488,2020.0,3,1,0,0,0.0
0.003948092,53,0,0.362870025,5100.0,11,0,1,0,4.0
0.022032599,67,0,611.0,,7,0,1,0,0.0
0.955679098,56,1,0.155869059,7300.0,8,0,0,0,0.0
0.202876812,58,0,0.348975972,6200.0,10,0,1,0,1.0
0.416525107,47,0,0.269002912,9958.0,10,0,1,0,2.0
0.573172753,54,0,0.49323181,5909.0,12,0,2,0,1.0
0.0,62,1,0.122406466,12000.0,10,1,2,0,3.0
0.182521384,39,0,0.652948801,6171.0,13,0,3,0,0.0
0.039096506,42,2,3541.0,,11,0,2,0,0.0
0.9999999,65,0,76.0,,1,0,0,0,0.0
0.9999999,22,0,1.0,,1,0,0,0,
0.9999999,60,0,1246.0,,4,0,1,0,0.0
0.24186919,33,0,0.195393169,5035.0,6,0,0,0,2.0
0.063846808,66,0,0.298485298,10100.0,7,0,1,0,0.0
0.743965805,35,0,1.56097561,2500.0,6,0,1,0,0.0
0.369521359,37,0,0.181925113,5100.0,15,0,0,0,0.0
0.271130202,72,0,0.210507181,5500.0,11,0,0,0,1.0
1.024828057,64,5,0.591040896,10000.0,9,2,2,2,0.0
0.047163053,70,2,0.413690646,17500.0,16,0,4,0,0.0
0.000521694,57,0,0.360882573,5347.0,8,0,2,0,0.0
0.68794348,64,0,0.315821775,16293.0,14,0,1,0,1.0
0.9999999,47,0,27.0,,0,1,0,0,0.0
0.030190269,53,0,0.208223342,12500.0,16,0,1,0,0.0
0.716283716,46,0,0.389372947,7000.0,9,0,2,0,0.0
0.465533404,51,1,2525.0,,10,1,2,0,0.0
0.071430898,39,0,2146.0,,5,0,1,0,
0.383233533,51,0,0.000333311,15000.0,2,0,0,0,1.0
0.066798785,47,0,0.009102946,12083.0,10,0,0,0,0.0
0.037952543,46,0,0.820436875,2700.0,9,0,1,0,1.0
0.371738581,66,0,0.169798506,13250.0,6,0,0,0,0.0
0.032539411,40,0,0.534032753,11723.0,18,0,2,0,4.0
0.013794636,55,0,1742.0,,8,0,1,0,0.0
1.03986711,38,4,0.101004464,14335.0,5,2,0,1,3.0
0.371764347,64,0,0.121153097,7700.0,4,0,0,0,3.0
0.094545273,75,0,0.706798569,4750.0,5,0,1,0,0.0
0.0,44,0,1703.0,,6,0,2,0,0.0
0.250618842,76,0,0.510395137,8224.0,11,0,2,0,0.0
0.9999999,25,0,475.0,,4,0,0,0,0.0
0.003423876,74,0,807.0,,10,0,1,0,
0.0,70,0,0.220702838,6800.0,6,0,1,0,1.0
0.020972802,64,1,2518.0,,4,0,1,0,
0.018174546,64,0,0.016786571,1250.0,6,0,0,0,0.0
0.229683785,64,0,0.509830057,3000.0,13,0,1,0,0.0
0.276178449,58,1,0.283339583,8000.0,10,0,2,0,2.0
0.338023996,57,0,2037.0,,8,0,2,0,0.0
0.270086496,61,0,0.396257567,5450.0,7,1,1,0,0.0
0.096112098,51,1,0.421094732,8750.0,12,0,1,0,0.0
0.000153838,37,3,0.440007868,5083.0,10,0,1,0,0.0
0.0,49,0,0.075395217,7400.0,7,0,0,0,1.0
0.04429557,43,0,0.194878092,5700.0,5,0,1,0,1.0
0.050342584,79,0,56.0,0.0,4,0,0,0,1.0
0.9999999,56,0,1.304903495,3833.0,7,0,2,0,0.0
0.523915316,25,0,0.315944159,1360.0,6,0,0,0,0.0
0.038022104,74,0,0.139440065,3678.0,16,0,1,0,0.0
0.297909518,63,1,0.213638941,58200.0,15,0,5,0,4.0
0.010228279,53,0,12.0,,4,0,0,0,0.0
0.550944906,43,0,0.370037004,9998.0,3,0,1,0,2.0
0.083118759,75,0,1381.0,,11,0,2,0,0.0
0.303093938,43,0,0.313137373,3333.0,6,0,0,0,2.0
1.002305919,28,0,0.22951068,6600.0,7,0,1,0,0.0
0.9999999,61,0,541.0,,2,0,1,0,1.0
0.022016222,50,0,0.347868009,9333.0,8,0,2,0,1.0
0.581847272,42,0,0.777444511,3333.0,4,0,3,0,0.0
0.0,48,0,0.0,,6,0,0,0,0.0
0.012702812,70,0,0.286871313,10000.0,12,0,1,0,0.0
0.202174864,39,0,3582.0,,9,0,1,0,0.0
0.032092449,73,0,2448.0,,11,0,2,0,0.0
0.0,26,0,0.0,1200.0,2,0,0,0,0.0
0.012112392,57,0,0.449820072,2500.0,12,0,1,0,0.0
0.193353859,58,0,1095.0,,12,0,1,0,0.0
0.241429819,38,0,360.0,,5,0,0,0,0.0
0.517219885,30,0,0.29895502,2200.0,6,0,0,0,0.0
0.179920502,70,0,217.0,,3,0,0,0,0.0
1.126455907,35,1,0.123256691,2652.0,4,0,0,0,0.0
0.924785417,35,1,1.107707191,3100.0,13,0,1,0,2.0
0.025864404,61,0,6352.0,,14,0,6,0,0.0
0.065995507,65,0,0.325483226,4500.0,7,0,1,0,1.0
0.713293338,69,1,0.082367053,2500.0,6,0,0,0,0.0
0.033351249,54,0,0.548290342,5000.0,8,0,1,0,0.0
0.611717652,47,0,0.341309677,8566.0,6,0,1,0,3.0
0.729333484,37,0,0.113322541,10500.0,6,0,0,0,0.0
0.069412621,62,0,0.049992425,6600.0,8,0,1,0,2.0
0.0,49,0,0.329218983,4698.0,7,0,1,0,0.0
0.0,36,0,0.196007081,10167.0,3,0,1,0,3.0
0.995466818,63,1,0.190060898,13300.0,7,0,1,0,1.0
0.00222814,50,0,2594.0,,2,0,1,0,0.0
0.007723157,58,0,0.593259069,3500.0,8,0,2,0,5.0
0.62503039,82,1,0.122443982,8166.0,7,0,0,0,0.0
0.569647678,63,0,4400.0,,5,0,2,0,0.0
0.087157638,50,0,0.143109764,15833.0,10,0,1,0,2.0
0.397304962,64,0,0.312403101,9029.0,10,0,2,0,0.0
0.106980731,64,0,0.0794329,5148.0,3,0,0,0,0.0
0.965190511,51,0,0.343739584,9000.0,8,0,1,0,0.0
0.629847976,73,0,2630.0,,15,0,2,0,0.0
0.9999999,26,0,0.16872428,1457.0,1,0,0,0,1.0
0.263668914,70,0,0.419860047,3000.0,7,0,1,0,0.0
0.720327967,74,0,0.187756916,9000.0,3,0,1,1,2.0
0.028219584,69,0,0.148833765,2700.0,8,0,0,0,0.0
0.200990429,43,0,0.273460796,5700.0,3,0,1,0,1.0
0.115035973,62,0,0.345509088,11333.0,9,0,3,0,1.0
0.9999999,28,0,0.254477301,2400.0,6,0,0,0,0.0
0.017280766,79,0,0.252999657,5833.0,13,0,1,0,0.0
0.004701008,66,0,0.000499917,6000.0,3,0,0,1,0.0
1.063291139,52,1,0.140563466,3300.0,4,1,0,2,3.0
0.0,58,0,0.25194961,5000.0,7,0,1,0,0.0
1.49e-05,34,0,0.0,7000.0,2,0,0,0,0.0
0.529894021,27,0,0.285102332,2100.0,5,0,0,0,0.0
0.06614367,66,0,0.262818446,3100.0,7,0,1,0,0.0
0.061481748,56,0,0.197985986,28400.0,7,0,2,0,2.0
0.156388315,63,0,152.0,0.0,5,0,0,0,0.0
0.016093683,75,0,0.804460681,5200.0,15,0,3,0,0.0
0.861046318,34,1,0.056388722,5000.0,5,0,0,0,0.0
0.0,35,0,0.0,3770.0,1,0,0,0,1.0
0.041465733,82,0,0.236075297,23267.0,13,0,4,0,0.0
0.020951906,50,0,0.485959503,12000.0,9,0,2,0,2.0
0.012129216,64,0,119.0,,9,0,0,0,0.0
0.169069722,68,0,0.248650562,11300.0,19,0,1,0,0.0
0.026394721,35,0,0.573830077,2200.0,8,0,1,0,0.0
0.9999999,40,0,123.0,,0,0,0,0,0.0
0.031044749,57,1,372.0,,8,0,0,0,0.0
0.03471244,60,0,0.075518456,7666.0,4,0,1,0,0.0
0.073503131,48,0,0.190701001,6989.0,11,0,0,0,1.0
0.013299668,77,0,0.011952191,1254.0,6,0,0,0,0.0
0.0,65,0,0.026147015,2026.0,1,0,0,0,0.0
0.604744633,30,0,0.119813364,6000.0,8,0,0,0,0.0
0.002484811,82,0,0.00079984,5000.0,5,0,0,0,0.0
0.0,21,0,0.0,820.0,2,0,0,0,0.0
0.382410361,70,1,0.410763667,4700.0,14,0,0,0,0.0
0.016515926,69,0,8.0,,8,0,0,0,0.0
0.871935391,51,0,0.37860781,8834.0,14,0,2,0,0.0
0.619557459,24,0,0.009024644,2880.0,1,0,0,0,0.0
2.82e-05,66,1,147.0,,8,0,0,0,
0.307692308,25,0,0.010463378,1337.0,2,0,0,1,0.0
0.9999999,38,0,0.216030159,6100.0,6,0,0,0,2.0
0.834853924,36,0,1.128122245,3402.0,6,0,2,0,0.0
0.0,30,0,1.153692615,500.0,9,0,0,0,0.0
0.207112425,48,0,0.233990813,3700.0,8,0,2,0,0.0
0.9999999,48,0,0.0,,1,0,0,0,3.0
0.100544384,65,0,27.0,,2,0,0,0,0.0
0.068616889,58,0,0.046085859,1583.0,2,0,0,0,0.0
0.101664407,46,0,0.352760359,8132.0,9,0,1,0,0.0
0.9999999,62,0,0.0,3453.0,0,0,0,0,0.0
0.420257131,45,1,346.0,,5,0,0,0,0.0
0.566311441,35,1,0.520369593,2380.0,8,0,1,0,0.0
0.136309811,45,0,0.439235725,4500.0,3,0,1,0,0.0
0.0,50,0,0.542948168,8160.0,9,0,3,0,4.0
0.215312827,61,0,0.227538623,20000.0,8,0,1,0,0.0
0.361703951,38,0,0.330098658,6182.0,11,0,1,0,0.0
0.0,50,0,1524.0,,9,0,1,0,3.0
0.617351287,32,0,0.75173233,5050.0,13,0,1,0,2.0
0.039252907,66,0,791.0,,3,0,1,0,0.0
0.003263109,66,0,0.001525553,3932.0,4,0,0,0,0.0
0.01462753,72,0,0.340392221,12135.0,12,0,3,0,1.0
1.182828123,36,2,612.0,,12,1,0,3,0.0
0.337330579,62,0,0.392321271,6797.0,16,0,1,0,0.0
0.003185784,63,1,2042.0,,10,0,2,0,0.0
0.024127851,69,0,0.423622413,4300.0,16,0,1,0,2.0
0.023628754,30,0,0.008170676,2202.0,2,0,0,0,0.0
0.13391297,49,0,0.08536434,24166.0,8,0,1,0,2.0
0.817653495,57,0,0.358853317,11650.0,15,0,2,0,1.0
0.142732024,48,0,0.390227082,20300.0,22,0,5,0,3.0
0.040998536,62,0,0.117146532,10106.0,4,0,2,0,0.0
0.036959627,57,0,0.322111859,15000.0,14,0,1,0,0.0
0.375008503,28,0,0.159951713,6626.0,4,0,0,0,1.0
0.793480828,34,0,0.259721727,2802.0,17,0,0,0,2.0
0.009153142,50,0,0.296056315,12500.0,10,0,2,0,0.0
0.021703717,63,0,0.327349788,4010.0,6,0,1,0,0.0
0.530832729,29,0,0.219400162,3700.0,3,0,0,0,2.0
0.117133014,49,0,0.120948234,6200.0,8,0,1,0,2.0
0.050148746,66,0,937.0,,4,0,1,0,0.0
0.035313451,67,0,29.0,0.0,3,0,0,0,0.0
0.710578842,26,0,0.834355828,651.0,3,0,0,0,0.0
0.185304078,63,0,0.311879568,9166.0,12,0,1,0,1.0
0.349271897,33,0,0.341331734,3333.0,4,0,1,0,1.0
0.764961784,36,0,0.302114456,8701.0,10,0,1,0,2.0
0.051541751,63,0,0.395982143,2239.0,8,0,1,0,0.0
0.98840232,30,1,0.193761248,5000.0,9,0,0,0,0.0
1.192101414,48,2,0.941223511,2500.0,13,1,1,0,2.0
0.528215557,35,0,0.33727712,6000.0,8,0,2,0,2.0
0.9999999,57,0,0.36315921,4000.0,3,1,1,1,3.0
0.169833037,53,1,0.713580247,4859.0,15,0,2,0,1.0
0.135434958,60,0,0.266709332,25000.0,21,0,3,0,1.0
1.043876701,71,0,0.413600892,7175.0,8,0,1,0,0.0
0.174256685,47,0,0.26436048,7833.0,18,0,1,0,0.0
0.036294616,65,0,0.007664112,3000.0,2,0,0,0,0.0
0.041763122,78,0,0.04199664,4166.0,7,0,1,0,0.0
0.016905022,55,0,1.509056839,1600.0,13,0,1,0,0.0
0.573796369,36,0,0.322923173,1600.0,8,0,0,1,2.0
0.001384142,71,1,0.291340707,3706.0,6,0,1,0,0.0
0.229793538,54,1,0.056214866,1600.0,5,0,0,1,1.0
0.212393803,48,0,0.116623473,2700.0,9,0,0,0,2.0
0.000310334,46,0,0.215531608,9000.0,8,0,1,0,0.0
0.0,72,0,0.332738308,2800.0,6,0,1,0,0.0
0.782937074,54,0,0.374291745,9000.0,11,0,2,0,0.0
0.478093066,42,0,0.210526316,2583.0,6,0,0,0,0.0
0.9999999,48,0,0.276577874,8333.0,4,0,1,0,2.0
0.016604697,59,0,0.104983849,4333.0,6,0,1,0,0.0
0.334070131,64,0,8879.0,,33,0,3,0,1.0
0.612903226,56,0,0.296330444,5422.0,9,0,0,1,0.0
0.9999999,29,0,0.023809524,2099.0,1,2,0,1,0.0
0.749097907,75,0,416.0,,6,0,0,1,0.0
0.615093148,40,0,0.157894737,7200.0,6,0,0,0,3.0
0.0,64,0,0.357479026,4886.0,5,0,1,0,0.0
0.404343543,63,1,3636.0,,14,0,2,0,
0.267408112,40,0,707.0,,7,0,0,0,3.0
0.027054053,57,0,1795.0,,4,0,1,0,0.0
0.609707754,46,0,0.116750786,10500.0,8,0,0,0,2.0
0.035113282,56,0,0.458796968,6200.0,10,0,1,0,1.0
0.107282649,48,0,0.348759719,2700.0,5,0,1,0,0.0
0.51717738,63,0,0.984029484,2441.0,4,0,1,0,2.0
0.547716107,41,0,1685.0,,15,0,1,0,0.0
0.168883112,62,0,50.0,,2,0,0,0,0.0
0.0,75,0,3396.0,,11,0,4,0,0.0
0.784039266,60,0,0.16880367,8500.0,6,0,0,0,1.0
0.822763573,42,0,0.254824875,5595.0,9,0,0,5,2.0
0.620329493,28,0,0.198966408,5417.0,6,0,0,0,0.0
0.876084957,42,0,0.107543606,9000.0,4,0,0,0,2.0
0.186508226,61,0,0.3096382,10198.0,10,0,1,0,2.0
0.051054384,32,0,435.0,,3,0,0,0,0.0
0.9999999,62,0,0.0,7250.0,1,0,0,0,1.0
0.070976488,61,1,0.245116992,15000.0,21,0,2,0,0.0
0.008985909,50,0,0.2003367,10097.0,9,0,2,0,0.0
0.292134831,28,1,0.200782269,2300.0,3,0,0,0,1.0
0.00576061,62,0,24.0,0.0,12,0,0,0,0.0
1.081329461,42,0,0.527288579,5734.0,13,0,1,0,1.0
0.019298173,55,0,576.0,,4,0,1,0,0.0
0.088628469,78,0,0.366589327,861.0,6,0,1,0,1.0
0.625460437,61,0,0.349980754,20783.0,8,0,2,0,0.0
0.272462408,64,0,3450.0,,13,0,2,0,1.0
0.123077206,66,1,0.432984714,6214.0,33,0,1,0,0.0
0.024450514,77,0,0.105418487,8470.0,14,0,1,0,0.0
0.561199001,24,0,0.095619988,1620.0,3,0,0,0,0.0
0.127138394,68,0,231.0,0.0,9,0,0,0,0.0
0.050797097,34,0,0.411674347,7811.0,14,0,2,0,2.0
0.017407523,68,0,0.170501181,8040.0,17,0,1,0,0.0
0.81822652,30,0,710.0,,6,0,0,0,1.0
0.02547926,71,0,0.265189971,6500.0,11,0,1,0,1.0
0.005953409,59,1,0.54126804,6166.0,19,0,2,0,1.0
0.16300349,48,0,1.217519106,1700.0,29,0,0,0,0.0
0.007358213,62,0,0.181402657,7000.0,6,0,0,0,1.0
0.349408281,62,0,0.374392492,11933.0,17,0,1,0,0.0
0.312938384,61,1,0.274069136,10500.0,10,0,2,0,0.0
0.012927162,62,0,0.090279781,10400.0,7,0,2,0,0.0
0.0,94,2,0.0,,7,0,0,0,0.0
0.298449709,61,0,0.36342998,15416.0,20,0,1,0,0.0
0.001280757,48,0,0.535110688,4200.0,8,0,1,0,0.0
0.316536693,87,0,47.0,,1,0,0,0,0.0
4212.0,35,0,0.557392809,5200.0,6,0,2,0,1.0
0.223510416,40,1,0.443280977,9167.0,16,0,1,0,2.0
0.056982859,71,0,0.181890897,6250.0,10,0,1,1,0.0
0.568915427,66,0,1.130217446,4000.0,11,0,1,0,0.0
0.001210987,71,1,1.0,,4,0,0,0,
0.145170966,24,0,0.102056216,5300.0,5,0,0,1,0.0
0.555639905,38,0,0.282857557,6900.0,3,0,1,0,0.0
1.976744186,46,1,0.116823765,3500.0,2,2,0,0,0.0
0.27926638,48,0,2378.0,,5,0,1,0,2.0
0.019285677,58,4,0.238437735,11956.0,14,0,2,0,0.0
0.9999999,52,0,0.193811947,7465.0,2,0,1,0,1.0
0.08504163,55,0,0.405671296,5183.0,5,0,1,0,0.0
0.00760982,66,0,0.330667594,8627.0,11,0,3,0,0.0
0.156968731,36,0,0.441026389,6858.0,11,0,1,0,0.0
0.001491097,56,0,5173.0,,4,0,1,0,
0.004887549,74,1,0.870170386,4166.0,23,0,6,0,0.0
0.148258074,66,0,0.23820556,4747.0,10,0,0,0,2.0
0.753784617,59,0,0.478455705,5801.0,8,0,1,0,1.0
0.020781542,53,0,0.282312307,5500.0,8,0,1,0,2.0
0.061834915,61,0,1824.0,,5,0,1,0,0.0
0.011329326,36,0,0.003548196,3381.0,4,0,0,0,0.0
0.180836474,64,2,0.483320979,5395.0,18,0,2,0,0.0
0.334139279,49,1,0.392783839,9256.0,18,0,1,0,0.0
0.055463838,56,2,0.136095989,9000.0,22,0,1,0,0.0
0.076670696,44,0,1583.0,,6,0,1,0,0.0
0.593317765,62,2,0.626392459,3500.0,22,0,1,0,0.0
0.086185798,60,0,0.31478087,6000.0,7,0,2,0,0.0
0.731036091,60,2,0.359737807,9000.0,17,1,2,0,0.0
0.957423177,39,0,0.223993515,3700.0,6,1,0,0,2.0
0.32358656,46,0,3158.0,,7,0,1,0,3.0
0.012654085,40,0,0.0029994,3333.0,3,0,0,0,0.0
0.294977309,44,0,0.702719156,4927.0,8,0,2,0,2.0
0.13094009,39,0,0.077288942,9250.0,3,0,0,0,0.0
0.001708807,55,0,1723.0,,5,0,1,0,0.0
0.00169073,84,1,0.000425441,4700.0,7,0,0,1,0.0
0.001768065,75,0,0.083230169,10500.0,10,1,0,0,0.0
0.33980469,58,0,0.355763161,7920.0,14,0,0,0,0.0
1.141571686,35,0,0.149306675,3100.0,3,0,0,0,0.0
0.0,83,0,0.0,5200.0,1,0,0,0,0.0
0.234573288,50,0,0.559078161,8200.0,12,0,3,0,2.0
0.443938556,42,1,0.538795566,8750.0,11,0,4,0,3.0
0.064093141,71,0,2158.0,,18,0,2,0,1.0
0.301222786,52,0,0.557728202,11250.0,13,0,3,0,1.0
0.841253479,49,0,4630.0,,16,0,2,0,0.0
0.026134003,77,0,0.148528992,3500.0,9,0,1,0,0.0
0.026685943,48,0,27.0,,4,0,0,0,0.0
0.9999999,46,0,0.20726519,9166.0,3,0,2,0,0.0
0.093176665,41,0,0.253691959,21600.0,12,0,1,0,3.0
0.117873082,54,1,0.250583139,3000.0,16,0,1,0,0.0
0.645416675,51,0,0.866997871,7044.0,11,0,3,0,0.0
0.9999999,36,0,0.166989539,2580.0,2,0,0,0,0.0
0.119887067,39,0,0.353564644,10000.0,16,0,3,0,4.0
0.9999999,44,0,0.666547662,2800.0,2,0,0,0,2.0
0.237660381,68,0,0.196700825,4000.0,9,0,1,0,0.0
0.016988115,41,0,1.079036901,3820.0,13,0,2,0,1.0
0.117726395,72,0,0.213170224,3841.0,13,0,1,0,0.0
0.014217665,69,0,0.00293725,3744.0,2,0,0,0,0.0
0.664814846,55,0,0.747437405,5950.0,10,0,1,0,3.0
0.091645418,76,0,0.327479829,2106.0,3,0,1,0,0.0
0.003100515,47,0,0.376633987,3671.0,6,0,1,0,0.0
0.010489022,64,0,0.173973235,6500.0,15,0,2,0,0.0
0.397429487,42,0,2068.0,,12,0,1,0,0.0
0.090982794,25,0,30.0,0.0,5,0,0,0,0.0
0.027710803,75,0,0.083187632,10866.0,8,0,1,0,0.0
0.234893576,57,0,0.321168487,12083.0,8,0,2,0,1.0
0.056560732,56,0,0.555456808,5625.0,7,0,2,0,0.0
0.9999999,52,0,0.306553128,2700.0,3,2,1,0,3.0
0.9999999,75,0,0.0,,2,0,0,0,
0.967930029,36,1,0.966724039,3485.0,7,0,2,0,0.0
0.174016782,51,0,0.080175478,13220.0,10,0,0,0,5.0
0.0,46,0,0.727329386,3208.0,5,0,1,0,0.0
0.030821073,56,0,2232.0,,7,0,1,0,
0.021399536,61,0,0.120490129,2937.0,6,0,1,0,0.0
0.043911134,59,0,0.378684478,6886.0,11,0,1,0,1.0
0.9999999,28,2,0.666666667,2573.0,4,2,0,1,2.0
0.006635307,43,0,0.358271091,16333.0,14,0,3,0,0.0
0.780230362,32,1,0.255459563,8333.0,8,0,1,0,0.0
0.023410033,68,0,0.003514377,9389.0,6,0,0,0,0.0
0.094276736,31,0,0.626446861,2850.0,6,0,1,0,0.0
0.041326427,55,0,0.407602725,9101.0,11,0,2,0,1.0
0.761937597,49,3,0.207368599,5916.0,10,0,2,0,2.0
0.135921964,55,0,0.051125989,11500.0,9,0,1,0,1.0
0.770558704,50,3,0.2608526,10250.0,10,0,1,0,2.0
0.0,33,0,0.447548852,5833.0,6,0,2,0,0.0
0.0,42,0,2173.0,,3,0,1,0,0.0
0.184134509,53,0,0.605944607,4440.0,10,0,3,0,1.0
0.0,74,0,0.0,4016.0,3,0,0,0,1.0
0.273246679,44,0,0.243311187,5568.0,6,0,2,0,0.0
0.014031498,72,0,655.0,,7,0,1,0,0.0
0.049323917,50,0,0.494876281,4000.0,11,1,2,0,0.0
0.0,58,0,0.264157341,2948.0,10,0,0,0,0.0
0.212215077,64,0,0.369761334,8756.0,4,0,1,0,0.0
0.026227073,32,0,0.158947018,3000.0,7,0,0,0,0.0
0.151562684,44,0,0.375337187,2594.0,9,0,1,0,0.0
0.9999999,49,0,0.148140068,9166.0,2,0,0,0,0.0
1.11824261,39,2,0.451554263,5500.0,8,1,2,0,0.0
0.36214921,42,0,0.327556656,5250.0,11,0,1,0,0.0
0.034544724,41,0,0.402190923,3833.0,14,0,1,0,0.0
0.982035928,76,0,34.0,,1,0,0,0,
0.115483365,37,0,0.280658938,4916.0,5,0,1,0,2.0
0.063879558,46,0,0.560487902,5000.0,13,0,1,0,0.0
1.222591362,32,0,11.0,,1,1,0,0,0.0
0.737049204,47,0,0.353912077,6300.0,10,0,0,0,0.0
0.475130516,59,1,0.560461235,6590.0,16,0,2,0,1.0
0.0,42,0,8.0,,9,0,0,0,0.0
0.111111111,40,0,0.175582188,10262.0,6,0,1,0,0.0
0.458445364,47,0,0.153030059,6220.0,7,0,0,0,1.0
0.030102929,74,0,60.0,,12,0,0,0,0.0
0.062290154,68,0,0.04373102,11524.0,7,0,0,0,0.0
